Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_C,S_C.1,S_C.2,S_C.3,S_C.4,S_C.5,S_C.6,S_C.7,G_C,G_C.1,G_C.2,G_C.3,G_C.4,G_C.5,G_C.6,G_C.7,U_n.5
2020-2021,SeriaA,Crotone,Koffi Djidji,ci CIV,DF,27.0,16.9,9.0,0.53,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Ahmad Benali,ly LBY,MF,28.0,13.5,31.0,2.3,22.0,4.0,2.0,0.0,2.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Adam Ounas,dz ALG,"FW,MF",23.0,13.3,46.0,3.46,29.0,4.0,8.0,1.0,4.0,0.0,6.0,0.45,3.0,1.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Miloš Vulić,rs SRB,MF,23.0,14.5,38.0,2.62,29.0,5.0,2.0,0.0,1.0,1.0,2.0,0.14,1.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Luca Cigarini,it ITA,MF,34.0,10.3,41.0,3.97,25.0,12.0,0.0,1.0,2.0,1.0,3.0,0.29,2.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Jacopo Petriccione,it ITA,MF,25.0,10.6,24.0,2.26,20.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Eduardo Henrique,br BRA,MF,25.0,10.3,11.0,1.07,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Giuseppe Cuomo,it ITA,DF,22.0,8.9,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Emmanuel Rivière,fr FRA,FW,30.0,7.1,11.0,1.55,8.0,0.0,1.0,1.0,1.0,0.0,4.0,0.56,3.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Samuel Di Carmine,it ITA,FW,31.0,5.3,4.0,0.76,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.38,0.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Andrea Rispoli,it ITA,DF,31.0,7.2,15.0,2.06,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Denis Drăguș,ro ROU,"FW,MF",21.0,2.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Gian Crespi,it ITA,GK,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Marco Festa,it ITA,GK,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Antonio Mazzotta,it ITA,DF,30.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Luis Rojas,cl CHI,"MF,FW",18.0,1.2,2.0,1.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Luca Siligardi,it ITA,"MF,FW",32.0,0.5,5.0,9.57,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Augustus Kargbo,sl SLE,FW,20.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Giovanni Crociata,it ITA,DF,22.0,0.3,1.0,3.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Tomislav Gomelt,hr CRO,MF,25.0,0.2,1.0,4.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Squad Total,,,27.8,38.0,623.0,16.39,433.0,53.0,56.0,29.0,41.0,11.0,75.0,1.97,44.0,6.0,9.0,5.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Opponent Total,,,27.1,38.0,1045.0,27.5,761.0,93.0,56.0,65.0,49.0,21.0,160.0,4.21,124.0,6.0,8.0,13.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Luigi Sepe,it ITA,GK,29.0,36.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Jasmin Kurtić,si SVN,MF,31.0,30.4,62.0,2.04,48.0,9.0,0.0,5.0,0.0,0.0,5.0,0.16,4.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Juraj Kucka,sk SVK,"MF,FW",33.0,25.9,56.0,2.16,36.0,0.0,6.0,4.0,10.0,0.0,8.0,0.31,7.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Hernani,br BRA,MF,26.0,24.3,72.0,2.96,43.0,14.0,4.0,5.0,3.0,3.0,5.0,0.21,3.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Gervinho,ci CIV,FW,33.0,22.5,66.0,2.94,45.0,0.0,16.0,2.0,3.0,0.0,4.0,0.18,2.0,0.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Riccardo Gagliolo,se SWE,DF,30.0,21.7,39.0,1.79,33.0,3.0,1.0,1.0,1.0,0.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Andreas Cornelius,dk DEN,FW,27.0,21.1,46.0,2.18,38.0,0.0,1.0,3.0,3.0,1.0,6.0,0.28,5.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Giuseppe Pezzella,it ITA,DF,22.0,20.3,29.0,1.43,25.0,1.0,1.0,0.0,1.0,1.0,7.0,0.34,6.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Yordan Osorio,ve VEN,DF,26.0,20.1,10.0,0.5,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Gastón Brugman,uy URU,MF,27.0,18.0,57.0,3.18,41.0,15.0,0.0,1.0,0.0,0.0,6.0,0.33,5.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Bruno Alves,pt POR,DF,38.0,18.1,9.0,0.5,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Yann Karamoh,fr FRA,"FW,MF",22.0,14.4,39.0,2.71,26.0,0.0,5.0,4.0,4.0,0.0,4.0,0.28,2.0,0.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Mattia Bani,it ITA,DF,26.0,12.7,6.0,0.47,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Simone Iacoponi,it ITA,DF,33.0,13.3,6.0,0.45,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Alberto Grassi,it ITA,"MF,DF",25.0,13.1,15.0,1.14,9.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Maxime Busi,be BEL,DF,20.0,13.3,22.0,1.66,19.0,0.0,2.0,1.0,0.0,0.0,2.0,0.15,1.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Vincent Laurini,fr FRA,DF,31.0,9.7,9.0,0.93,6.0,1.0,0.0,0.0,1.0,1.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Andrea Conti,it ITA,DF,26.0,9.0,12.0,1.34,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Simon Sohm,ch SUI,MF,19.0,10.0,11.0,1.1,7.0,0.0,3.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Dennis Man,ro ROU,"FW,MF",21.0,7.8,20.0,2.58,14.0,0.0,4.0,0.0,2.0,0.0,4.0,0.52,3.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Graziano Pellè,it ITA,FW,35.0,6.8,18.0,2.64,13.0,0.0,0.0,3.0,2.0,0.0,3.0,0.44,2.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Roberto Inglese,it ITA,FW,28.0,6.4,8.0,1.25,5.0,0.0,1.0,2.0,0.0,0.0,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Lautaro Valenti,ar ARG,DF,21.0,5.5,2.0,0.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Daan Dierckx,be BEL,DF,17.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Valentin Mihaila,ro ROU,"FW,MF",20.0,7.8,19.0,2.45,14.0,0.0,3.0,1.0,1.0,0.0,2.0,0.26,1.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Juan Brunetta,ar ARG,"FW,MF",23.0,5.3,16.0,3.03,5.0,5.0,2.0,2.0,2.0,0.0,2.0,0.38,0.0,2.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Matteo Scozzarella,it ITA,MF,32.0,1.7,11.0,6.51,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Wylan Cyprien,fr FRA,MF,25.0,4.6,16.0,3.52,11.0,3.0,0.0,0.0,2.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Matteo Darmian,it ITA,DF,30.0,2.3,1.0,0.43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Simone Colombi,it ITA,GK,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Botond Balogh,hu HUN,DF,18.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Kastriot Dermaku,al ALB,"DF,MF",28.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Márk Kosznovszky,hu HUN,MF,18.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Jacopo Dezi,it ITA,"FW,MF",28.0,0.9,2.0,2.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Joshua Zirkzee,nl NED,"FW,MF",19.0,1.3,4.0,3.19,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Giacomo Ricci,it ITA,DF,23.0,0.7,2.0,2.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Vasilios Zagaritis,gr GRE,DF,19.0,0.7,1.0,1.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Luca Siligardi,it ITA,"FW,MF",32.0,0.4,3.0,7.94,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Mattia Sprocati,it ITA,"MF,FW",27.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Chaka Traorè,ci CIV,"FW,DF",15.0,0.2,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Drissa Camara,ci CIV,MF,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Andrea Adorante,it ITA,FW,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Squad Total,,,28.0,38.0,696.0,18.32,495.0,60.0,51.0,38.0,42.0,10.0,70.0,1.84,51.0,4.0,6.0,3.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Opponent Total,,,27.1,38.0,925.0,24.34,691.0,71.0,58.0,46.0,44.0,15.0,146.0,3.84,97.0,15.0,11.0,13.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
